sample_id,phase,worker,train_index,target_type_inferred,target_digest_recorded,entered_recovery,not_enter_reason_inferred,recovery_subgraph_size,num_recovery_sources_recorded,num_branches_generated,num_branches_strict_improve_checkpoint_inferred,num_branches_strict_improve_anchor_inferred,stop_reason_inferred,selection_reason,selection_decision,selected_is_repair_branch,selected_visible_tests,anchor_visible_tests,recording_note
mbpp:184,phase3a,2,31,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:365,phase3a,2,32,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:659,phase3a,2,33,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:922,phase3a,2,34,checkpoint_or_class_representative,,True,,4.0,,3,0,,no_improvement,v4_4_code_override_verified_class,use_stage2_protocol,False,2/3,0/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:445,phase3a,2,35,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:441,phase3a,2,36,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:740,phase3a,2,37,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:350,phase3a,2,38,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:742,phase3a,2,39,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:79,phase3a,2,40,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:726,phase3a,2,41,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:471,phase3a,2,42,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:293,phase3a,2,43,,,False,verified_class_override_before_recovery,0.0,,0,0,,,v4_4_code_override_verified_class,use_stage2_protocol,False,3/3,0/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:652,phase3a,2,44,anchor_or_checkpoint,,True,,4.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,0/3,0/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:221,phase3a,2,45,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:146,phase3a,2,46,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:483,phase3a,2,47,anchor_or_checkpoint,,True,,6.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,2/3,2/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:761,phase3a,2,48,anchor_or_checkpoint,,True,,7.0,,3,0,,final_guard_rejected,v4_4_code_anchor_guard_preserve,use_stage1_anchor,False,0/3,0/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:893,phase3a,2,49,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:340,phase3a,2,50,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:899,phase3a,2,51,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:258,phase3a,2,52,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:499,phase3a,2,53,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:965,phase3a,2,54,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:222,phase3a,2,55,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:956,phase3a,2,56,,,False,verified_class_override_before_recovery,0.0,,0,0,,,v4_4_code_override_verified_class,use_stage2_protocol,False,3/3,2/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:451,phase3a,2,57,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:152,phase3a,2,58,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:676,phase3a,2,59,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:737,phase3a,2,60,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:951,phase3a,2,61,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:852,phase3a,2,62,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:35,phase3a,2,63,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
mbpp:582,phase3a,2,64,,,False,bypass_stable_anchor,0.0,,0,0,,,v4_4_code_bypass_stable_anchor,use_stage1_anchor,False,3/3,3/3,"target digest/source, stop reason and source count are not explicitly persisted in current checkpoint; *_inferred columns are heuristic."
